CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason
2541,1,0,0,562,90025,391,34.046174,-118.446333,0,0,1,0,58,1,2,0,0,2,0,2,0,0,2,1,1,59.9,3040,0,0,53,6407,14
4479,1,0,0,562,90026,429,34.078991,-118.263804,1,0,1,1,49,1,0,0,2,2,0,2,0,0,0,0,1,59.6,2566,0,0,79,4986,14
4873,1,0,0,562,90027,469,34.127194,-118.295647,0,0,0,0,30,1,0,0,2,2,0,0,0,0,0,1,0,55.3,958,0,0,65,2725,14
3733,1,0,0,562,90031,436,34.085807,-118.206617,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,1,90.25,5134,0,0,21,5974,14
2700,1,0,0,562,90033,398,34.050198,-118.210946,0,1,1,0,71,1,2,1,2,2,2,2,0,0,2,1,1,96.35,5353,0,0,38,5309,14
3481,1,0,0,562,90034,375,34.030578,-118.399613,1,1,1,0,2,1,0,1,0,0,2,0,2,2,0,1,1,95.5,1359,0,0,69,4449,14
4844,1,0,0,562,90035,400,34.051809,-118.383843,0,0,1,0,27,1,0,0,2,2,2,2,0,0,1,0,3,66.15,1448,0,0,66,3213,14
5194,1,0,0,562,90036,420,34.070291,-118.349191,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,20.2,1609,0,0,77,5526,14
2384,1,0,0,562,90037,354,34.002642,-118.287596,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,45.25,3814,0,0,40,3144,14
4423,1,0,0,562,90038,438,34.088017,-118.327168,0,0,1,0,72,1,2,1,2,2,0,2,2,0,2,0,0,99.9,5643,0,0,79,5915,14
4656,1,0,0,562,90040,348,33.994524,-118.149953,0,0,0,0,46,1,0,1,0,0,2,0,0,0,0,1,1,74.8,3072,0,0,41,3395,14
6263,1,0,0,562,90043,341,33.988543,-118.334081,1,0,1,0,10,1,0,0,0,2,0,0,0,0,1,0,3,49.55,4023,0,0,22,2392,14
6671,1,0,0,562,90044,320,33.952714,-118.292061,0,0,1,0,70,1,2,0,2,2,0,0,2,0,2,1,1,69.2,4117,0,0,25,4715,14
6956,1,0,0,562,90045,321,33.954017,-118.402447,0,0,1,0,17,1,0,2,1,1,1,1,1,1,1,0,3,20.75,3571,0,0,64,3646,14
3268,1,0,0,562,90046,457,34.108455,-118.362081,0,0,0,0,63,1,2,0,2,2,2,2,2,0,2,1,1,79.85,4104,0,0,70,4595,14
2862,1,0,0,562,90047,325,33.958149,-118.308441,0,0,1,0,13,1,2,0,2,2,0,2,2,0,0,1,2,76.2,6502,0,0,41,2569,14
2599,1,0,0,562,90048,422,34.072945,-118.37267,0,0,0,0,49,1,2,1,0,0,0,0,0,2,0,1,2,84.5,3347,0,0,71,6434,14
4212,1,0,0,562,90049,442,34.091829,-118.491244,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,3,49.25,6480,0,0,57,3805,14
5427,1,0,0,562,90057,408,34.061918,-118.277939,1,0,0,0,52,1,2,0,2,0,0,2,2,2,2,1,1,79.75,3598,0,0,49,4142,14
2047,1,0,0,562,90058,352,34.001617,-118.222274,0,0,1,0,69,1,2,0,2,0,2,2,0,0,2,1,1,64.15,3624,0,0,62,5128,14
5686,1,0,0,562,90059,302,33.927254,-118.249826,0,1,0,0,43,1,2,1,0,2,0,0,2,0,0,1,2,90.25,3284,0,0,52,2223,14
4658,1,0,0,562,90062,356,34.003553,-118.308933,0,1,1,0,25,1,2,0,2,0,0,2,2,0,0,1,1,69.5,1274,0,0,25,3154,14
3265,1,0,0,562,90064,382,34.037251,-118.423573,0,1,1,0,60,1,0,0,2,2,2,2,0,2,1,1,1,74.85,3781,0,0,59,5153,14
6198,1,0,0,562,90066,353,34.002028,-118.430656,0,0,1,0,63,1,2,1,2,0,0,0,2,2,1,1,1,99.65,5103,0,0,79,4572,14
3578,1,0,0,562,90067,404,34.057496,-118.413959,1,1,1,0,66,1,2,1,0,2,2,2,2,2,1,1,2,108.45,5554,0,0,74,4582,14
2783,1,0,0,562,90068,482,34.137411,-118.328915,0,0,1,0,34,1,2,2,1,1,1,1,1,1,2,0,1,24.95,6313,0,0,62,5408,14
4218,1,0,0,1081,90069,443,34.093781,-118.381061,0,0,0,0,72,1,2,1,0,0,2,2,2,2,2,1,1,107.5,5936,0,0,53,4708,14
295,1,0,0,562,90071,402,34.052917,-118.255178,0,0,1,0,47,1,2,1,0,0,2,0,2,2,0,1,2,100.5,3984,0,0,70,4488,14
832,1,0,0,562,90077,451,34.102084,-118.451629,1,0,0,0,60,1,2,1,0,2,0,0,2,0,0,1,0,89.9,4529,0,0,35,6292,14
358,1,0,0,66,90201,328,33.970343,-118.171368,1,0,1,0,72,0,1,0,2,2,2,0,0,0,2,0,0,42.1,2557,0,0,29,6091,14
374,1,0,0,77,90210,448,34.099891,-118.414338,0,0,1,0,18,1,0,0,0,0,2,2,0,0,1,1,1,54.4,6458,0,0,33,4948,14
3609,1,0,0,77,90212,409,34.062095,-118.401508,0,0,0,0,3,1,0,0,0,2,0,2,2,2,0,1,2,75.3,2085,0,0,35,5387,14
6090,1,0,0,213,90220,269,33.88151,-118.234451,1,0,1,0,47,1,2,1,0,2,0,0,0,0,1,1,2,78.9,3156,0,0,61,3817,14
2382,1,0,0,213,90221,273,33.885811,-118.206459,0,0,0,0,31,1,0,0,0,2,2,2,2,2,2,0,3,79.2,2142,0,0,78,4984,14
2215,1,0,0,213,90222,291,33.912246,-118.236773,0,0,1,0,50,1,0,2,1,1,1,1,1,1,2,0,0,20.15,6398,0,0,20,5849,14
5262,1,0,0,237,90230,347,33.993991,-118.39704,1,0,0,0,10,1,0,1,2,0,2,0,0,0,0,1,3,79.85,6289,0,0,38,5983,14
1562,1,0,0,237,90232,366,34.019323,-118.391902,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,3,49.05,4136,0,0,30,3178,14
501,1,0,0,269,90240,322,33.956228,-118.120993,0,0,1,0,52,1,0,2,1,1,1,1,1,1,1,1,2,20.4,180,0,0,26,5482,14
1272,1,0,0,269,90241,312,33.940884,-118.128628,1,1,1,0,64,1,2,1,2,0,2,2,2,2,2,1,0,111.6,5562,0,0,69,4881,14
5697,1,0,0,269,90242,297,33.921793,-118.140588,1,0,1,0,62,1,2,2,1,1,1,1,1,1,2,1,0,24.25,784,0,0,33,4444,14
3994,1,0,0,295,90245,293,33.917145,-118.401554,0,0,0,1,3,1,0,0,2,0,0,2,0,2,0,1,0,64.5,1294,0,0,54,5613,14
1836,1,0,0,362,90247,280,33.890853,-118.297967,0,1,0,0,56,1,2,1,2,2,2,0,2,2,1,0,2,110.5,5008,0,0,21,4463,14
4550,1,0,0,362,90248,265,33.876482,-118.284077,0,0,0,0,46,1,0,0,0,0,0,0,0,2,1,0,1,55.65,2338,0,0,56,2867,14
3970,1,0,0,362,90249,284,33.90139,-118.315697,0,0,1,1,8,1,0,0,2,2,0,0,0,0,0,0,3,54.65,4070,0,0,43,5614,14
108,1,0,0,412,90250,292,33.914775,-118.348083,1,1,0,0,30,1,0,0,2,2,0,0,2,2,0,1,2,74.75,1741,0,0,55,3033,14
2731,1,0,0,423,90254,258,33.86532,-118.396336,0,0,1,0,45,1,2,2,1,1,1,1,1,1,1,1,1,25.9,396,0,0,78,5741,14
5766,1,0,0,525,90260,276,33.88856,-118.351813,0,0,1,1,11,0,1,0,2,0,0,0,2,2,0,0,2,50.55,4675,0,0,28,3443,14
6989,1,0,0,583,90263,381,34.037037,-118.705803,0,0,0,0,42,1,0,1,0,2,2,2,2,2,0,1,0,103.8,3681,0,0,37,4005,14
202,1,0,0,583,90265,425,34.074572,-118.831181,0,0,1,0,49,1,0,2,1,1,1,1,1,1,2,1,0,20.15,6490,0,0,37,5422,14
3100,1,0,0,586,90266,278,33.889632,-118.39737,1,0,0,0,9,1,2,1,0,2,0,0,2,2,0,1,1,99.3,6363,0,0,69,3540,14
3376,1,0,0,600,90270,342,33.988572,-118.186565,0,0,1,0,35,1,0,0,2,0,0,0,2,0,1,1,0,62.15,1851,0,0,39,5255,14
1258,1,0,0,729,90272,430,34.079449,-118.548306,0,0,1,0,48,1,0,2,1,1,1,1,1,1,2,0,0,20.65,107,0,0,25,4124,14
1920,1,0,0,742,90274,212,33.788208,-118.404955,0,0,1,0,46,1,0,2,1,1,1,1,1,1,2,1,3,19.95,6381,0,0,80,5480,14
2103,1,0,0,813,90275,188,33.753146,-118.367459,1,0,1,0,29,0,1,0,0,0,0,0,2,0,0,0,3,33.75,18,0,0,62,3664,14
3345,1,0,0,823,90277,239,33.830453,-118.384565,1,0,1,1,30,1,0,1,0,2,2,0,0,0,0,0,0,82.05,2228,0,0,9,5036,14
1663,1,0,0,823,90278,263,33.873395,-118.37019,1,1,0,0,1,1,0,1,0,0,0,2,0,0,0,0,2,74.7,5722,0,0,60,4182,14
5137,1,0,0,957,90280,314,33.944624,-118.192615,1,0,1,0,66,1,2,0,2,0,2,2,2,2,2,1,3,84.0,4716,0,0,24,5825,14
4305,1,0,0,1017,90290,464,34.115192,-118.61017,0,0,0,0,65,1,2,1,2,2,2,0,2,2,0,1,1,111.05,5574,0,0,38,5261,14
6945,1,0,0,1054,90291,345,33.991782,-118.479229,1,0,0,0,72,1,2,1,0,2,2,0,2,2,2,1,0,100.9,5750,0,0,54,5781,14
6908,1,0,0,784,90293,317,33.947305,-118.439841,1,0,1,0,71,1,2,0,2,2,0,2,0,0,1,1,1,66.85,4017,0,0,26,4117,14
2249,1,0,0,453,90302,333,33.975332,-118.355252,1,0,0,0,52,1,0,2,1,1,1,1,1,1,2,0,0,21.0,202,0,0,66,4158,14
4530,1,0,0,453,90304,310,33.936827,-118.359824,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.2,1609,0,0,77,2710,14
2575,1,0,0,453,90305,324,33.958134,-118.330905,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,19.45,1482,0,0,26,5612,14
5064,1,0,0,906,90401,363,34.015481,-118.493231,1,0,0,0,38,1,2,1,0,0,2,2,2,0,1,0,0,95.0,3121,0,0,63,4741,14
3835,1,0,0,906,90402,380,34.035849,-118.503508,0,1,1,0,66,0,1,0,0,2,2,0,2,0,1,0,0,45.55,2629,0,0,28,6238,14
4386,1,0,0,906,90404,369,34.026334,-118.474222,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,3,24.3,0,0,0,61,4015,14
4782,1,0,0,906,90405,358,34.005439,-118.477507,0,0,1,0,72,1,2,1,2,2,0,0,2,2,1,1,2,104.15,5671,0,0,21,4594,14
6863,1,0,0,1019,90501,243,33.833699,-118.314387,0,0,0,0,32,0,1,0,2,0,0,0,0,0,1,0,3,30.15,6384,0,0,60,3585,14
6067,1,0,0,1019,90502,241,33.833181,-118.292062,1,0,0,0,43,1,2,1,0,0,0,0,2,2,1,0,3,94.35,3357,0,0,53,5845,14
1968,1,0,0,1019,90503,246,33.840399,-118.353714,1,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,1,19.4,657,0,0,23,5234,14
3173,1,0,0,1019,90505,223,33.807882,-118.347957,0,0,0,0,52,1,0,0,2,0,2,2,0,0,1,0,1,57.95,2641,0,0,28,6078,14
4055,1,0,0,1094,90601,360,34.007353,-118.033683,0,0,0,0,43,1,0,1,0,2,2,0,2,0,0,1,2,91.65,3379,0,0,65,3826,14
3735,1,0,0,1094,90603,315,33.945318,-117.992066,0,0,1,0,64,0,1,0,0,2,0,2,2,2,2,1,2,54.6,2966,0,0,35,4850,14
2142,1,0,0,1094,90604,303,33.929704,-118.01208,1,0,1,1,3,1,0,1,2,2,0,0,2,0,0,0,2,89.85,2127,0,0,22,4648,14
6732,1,0,0,1094,90605,326,33.960891,-118.032222,0,0,0,0,36,0,1,0,2,0,0,0,0,0,2,0,0,31.05,239,0,0,54,4871,14
5961,1,0,0,120,90620,250,33.845706,-118.012204,0,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,3,20.65,6159,0,0,59,5918,14
6644,1,0,0,120,90621,264,33.874224,-117.993368,1,0,1,1,27,1,2,1,0,2,0,2,0,0,0,1,1,85.2,1768,0,0,28,3796,14
745,1,0,0,498,90623,255,33.850504,-118.039892,0,0,1,0,56,1,2,1,0,0,2,0,2,2,1,1,1,99.8,4580,0,0,43,4606,14
2032,1,0,0,240,90630,226,33.818477,-118.038307,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,20.7,229,0,0,47,5346,14
4607,1,0,0,497,90638,285,33.902045,-118.008961,0,0,1,1,7,1,0,0,2,0,0,0,0,0,0,0,3,50.7,3038,0,0,59,3097,14
5130,1,0,0,640,90640,362,34.015217,-118.109962,0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,20.85,5042,0,0,76,3172,14
3222,1,0,0,692,90650,287,33.905963,-118.08263,1,0,0,0,33,1,0,1,2,0,0,2,2,0,2,1,2,88.95,2631,0,0,32,5087,14
4794,1,0,0,903,90670,307,33.933565,-118.062611,1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,1,0,23.55,1227,0,0,59,5901,14
2760,1,0,0,967,90680,219,33.801869,-117.995068,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.75,1488,0,0,68,2484,14
1808,1,0,0,42,90701,260,33.867593,-118.080637,1,1,0,0,71,0,1,0,2,2,0,0,2,2,1,1,2,56.45,3402,0,0,68,5372,14
1989,1,0,0,181,90703,261,33.8681,-118.067402,0,0,0,0,13,1,2,1,0,0,0,0,0,2,0,1,2,85.95,393,0,0,58,5886,14
6058,1,0,0,68,90706,274,33.887676,-118.127289,1,0,0,0,67,1,0,0,0,0,0,2,0,0,2,0,0,50.55,2836,0,0,63,6064,14
5539,1,0,0,518,90713,251,33.847755,-118.112532,0,0,0,0,43,1,2,2,1,1,1,1,1,1,2,1,1,25.7,347,0,0,79,2017,14
5570,1,0,0,518,90715,248,33.841027,-118.078097,0,0,0,0,23,1,0,1,2,0,0,0,0,0,0,1,0,75.0,1303,0,0,29,2221,14
2656,1,0,0,411,90716,238,33.830431,-118.074071,0,0,1,0,64,1,0,2,1,1,1,1,1,1,2,0,3,20.2,509,0,0,51,4557,14
4410,1,0,0,552,90717,214,33.794209,-118.317354,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,1,3,19.6,318,0,0,40,4393,14
2197,1,0,0,745,90723,282,33.897122,-118.164432,0,1,1,0,72,1,2,0,2,2,2,2,2,2,2,1,1,88.05,5172,0,0,8,6102,14
751,1,0,0,891,90732,180,33.744119,-118.31448,0,0,1,0,61,1,2,1,0,2,0,0,2,2,2,1,0,101.05,4893,0,0,60,6311,14
1806,1,0,0,917,90740,189,33.75462,-118.071128,1,0,0,0,64,1,2,1,2,2,0,0,0,0,1,1,1,84.3,4418,0,0,53,5044,14
775,1,0,0,987,90742,168,33.719221,-118.073596,1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,23.95,1277,0,0,52,4329,14
4058,1,0,0,988,90743,173,33.728273,-118.085304,0,0,1,0,65,1,2,1,2,2,0,2,2,0,2,1,1,99.05,5167,0,0,59,5878,14
4848,1,0,0,1100,90744,203,33.782068,-118.262263,1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,19.6,4982,0,0,33,2543,14
4571,1,0,0,165,90746,256,33.859171,-118.252272,1,0,0,0,30,1,0,0,0,2,2,0,2,0,1,0,1,64.5,1527,0,0,30,4320,14
2420,1,0,0,556,90802,185,33.752524,-118.210737,1,0,1,1,15,1,0,0,0,2,2,2,0,2,0,1,3,69.5,140,0,0,35,3128,14
2662,1,0,0,556,90803,191,33.760458,-118.129725,0,0,1,1,8,1,0,0,0,0,0,2,2,2,0,1,2,68.55,4668,0,0,58,3123,14
1140,1,0,0,556,90805,257,33.864622,-118.179626,0,0,1,0,70,1,2,1,2,2,2,0,2,2,1,1,1,108.15,5987,0,0,41,5192,14
6408,1,0,0,556,90806,220,33.802664,-118.179971,1,0,1,0,62,1,0,0,2,2,2,2,2,2,2,0,2,86.1,4369,0,0,62,5769,14
2144,1,0,0,556,90807,236,33.830099,-118.182239,0,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.7,249,0,0,43,4293,14
4643,1,0,0,556,90808,231,33.823943,-118.111335,0,0,1,1,14,1,0,1,0,0,0,0,0,2,0,1,0,80.9,289,0,0,46,2563,14
6472,1,0,0,556,90810,229,33.819814,-118.222416,0,0,0,0,22,1,2,1,0,0,0,0,2,0,0,1,0,84.15,1377,0,0,32,3549,14
1893,1,0,0,556,90813,202,33.781086,-118.199049,1,0,1,0,22,1,0,2,1,1,1,1,1,1,1,0,3,20.15,3582,0,0,72,2173,14
4522,1,0,0,556,90814,200,33.771612,-118.143866,1,0,1,0,16,1,0,0,2,0,2,0,2,0,2,0,3,64.25,50,0,0,77,5511,14
5349,1,0,0,556,90815,217,33.797638,-118.11662,1,0,0,0,10,1,2,2,1,1,1,1,1,1,2,0,0,25.7,2165,0,0,8,3611,14
6353,1,0,0,556,90822,201,33.778436,-118.118648,0,0,0,1,13,1,0,0,2,2,0,0,0,0,0,1,2,56.0,5844,0,0,22,5156,14
3124,1,0,0,36,91006,481,34.137319,-118.029837,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.7,638,0,0,43,3056,14
3250,1,0,0,36,91007,471,34.128284,-118.047732,1,0,0,0,53,1,2,0,0,2,2,2,0,2,2,1,0,73.9,3382,0,0,55,5644,14
2015,1,0,0,272,91010,491,34.145695,-117.95982,0,0,1,0,11,1,0,2,1,1,1,1,1,1,1,0,3,20.6,1965,0,0,29,4047,14
4498,1,0,0,490,91011,554,34.234912,-118.153729,1,0,1,0,69,1,0,2,1,1,1,1,1,1,2,0,3,19.9,658,0,0,54,5570,14
4259,1,0,0,644,91020,545,34.2112,-118.230625,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,89.05,5070,0,0,54,6212,14
794,1,0,0,959,91030,461,34.110444,-118.156957,0,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,20.4,2789,0,0,62,3990,14
5437,1,0,0,984,91040,578,34.282704,-118.312929,1,0,1,0,43,1,0,1,2,0,2,2,0,0,1,1,0,84.25,3063,0,0,51,4382,14
4780,1,0,0,748,91101,493,34.146635,-118.139225,1,0,1,0,14,1,0,0,0,2,2,2,2,2,2,0,3,81.95,338,0,0,52,2564,14
4190,1,0,0,748,91104,508,34.165383,-118.123752,0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,20.55,5229,0,0,77,5358,14
1185,1,0,0,748,91105,487,34.13946,-118.166649,0,0,1,0,34,1,2,2,1,1,1,1,1,1,0,0,2,24.7,5916,0,0,72,3421,14
4211,1,0,0,886,91108,468,34.122671,-118.112911,0,0,1,1,15,1,2,1,0,2,2,0,2,2,0,1,0,105.35,1000,0,0,66,2721,14
2597,1,0,0,371,91201,517,34.17051,-118.289463,1,0,1,0,61,1,0,2,1,1,1,1,1,1,1,1,1,20.55,458,0,0,42,5110,14
4663,1,0,0,371,91203,500,34.153338,-118.262974,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.3,3815,0,0,48,3575,14
3926,1,0,0,371,91205,480,34.13658,-118.245839,1,0,1,0,33,1,0,0,2,0,2,0,2,2,1,0,1,74.75,2103,0,0,26,5344,14
3405,1,0,0,371,91208,534,34.195386,-118.238508,1,0,0,0,20,1,0,0,0,2,0,0,0,0,0,1,3,51.8,47,0,0,24,2764,14
5802,1,0,0,491,91214,559,34.239636,-118.245259,1,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,2,30.4,6098,0,0,55,3108,14
653,1,0,0,4,91301,472,34.129058,-118.759788,0,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,2,19.65,2089,0,0,49,2024,14
5691,1,0,0,130,91302,474,34.130861,-118.68346,0,0,1,0,40,1,2,0,0,2,0,0,0,0,0,0,1,56.6,2014,0,0,72,3359,14
5047,1,0,0,149,91303,537,34.19829,-118.602203,1,0,1,0,43,1,2,0,2,0,0,2,0,2,1,1,1,71.9,2756,0,0,23,4106,14
2076,1,0,0,1105,91306,544,34.209532,-118.577563,0,0,1,0,69,1,0,2,1,1,1,1,1,1,2,0,0,19.75,677,0,0,72,5325,14
6816,1,0,0,1080,91307,538,34.199787,-118.68493,0,0,1,0,72,1,2,1,2,2,2,0,2,2,2,0,1,109.7,6075,0,0,74,5945,14
1454,1,0,0,183,91311,581,34.294142,-118.603883,1,0,1,0,59,1,0,2,1,1,1,1,1,1,2,0,1,19.3,358,0,0,28,4149,14
1780,1,0,0,306,91316,496,34.150354,-118.518292,0,0,1,0,20,1,0,1,2,2,0,2,2,0,0,1,2,96.55,1501,0,0,36,4382,14
6483,1,0,0,672,91320,518,34.172071,-118.946262,1,0,1,1,24,1,2,2,1,1,1,1,1,1,2,1,0,24.1,4821,0,0,26,4634,14
4373,1,0,0,674,91321,592,34.370378,-118.504118,1,0,0,0,59,1,2,1,0,2,2,2,2,2,0,1,2,111.35,5217,0,0,62,6047,14
5162,1,0,0,691,91324,557,34.238208,-118.55029,1,0,1,1,72,1,2,1,0,2,2,2,2,2,2,1,0,112.25,6037,0,0,55,4099,14
2549,1,0,0,691,91325,555,34.236683,-118.517588,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.75,1620,0,0,25,3358,14
6561,1,0,0,796,91326,577,34.281911,-118.556218,0,0,1,0,27,1,0,1,2,0,0,2,2,2,1,1,1,101.9,2332,0,0,69,3795,14
6032,1,0,0,731,91331,567,34.255442,-118.421314,0,0,0,0,14,1,0,1,0,2,0,2,0,0,0,1,1,80.05,217,0,0,53,4400,14
2347,1,0,0,829,91335,539,34.200175,-118.540958,1,0,1,1,71,1,2,1,2,0,2,0,2,2,2,0,2,105.55,5729,0,0,63,5010,14
4994,1,0,0,871,91340,579,34.286131,-118.435969,1,0,0,1,13,1,0,1,0,0,0,0,2,0,0,1,1,78.3,71,0,0,26,5566,14
6461,1,0,0,992,91342,586,34.321621,-118.399841,1,0,0,0,44,1,0,1,0,0,0,0,0,0,0,0,1,68.85,2551,0,0,51,2053,14
5456,1,0,0,687,91343,558,34.238802,-118.482296,0,0,0,0,33,1,0,1,0,2,0,2,0,0,1,1,0,79.95,2335,0,0,52,3118,14
4502,1,0,0,380,91344,580,34.291273,-118.505104,1,0,1,0,72,0,1,0,2,2,2,2,0,2,2,1,1,55.45,3570,0,0,32,4556,14
929,1,0,0,151,91351,600,34.422519,-118.420717,1,0,1,0,64,1,0,1,0,2,2,2,2,2,1,1,1,102.45,5290,0,0,58,6398,14
2944,1,0,0,1045,91354,609,34.457005,-118.573726,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.25,2151,0,0,73,5858,14
5094,1,0,0,1045,91355,605,34.43987,-118.644609,1,0,0,1,61,1,0,2,1,1,1,1,1,1,2,0,3,19.75,236,0,0,76,5411,14
3303,1,0,0,997,91356,504,34.157137,-118.548511,0,0,1,0,29,1,0,2,1,1,1,1,1,1,1,0,2,20.0,4492,0,0,34,3800,14
1717,1,0,0,1011,91360,547,34.214054,-118.88109,1,1,1,0,23,1,2,1,0,0,0,0,0,2,0,0,2,86.8,1579,0,0,38,5788,14
479,1,0,0,1084,91361,475,34.130992,-118.894673,0,0,1,0,57,0,1,0,2,2,2,0,2,2,0,1,0,58.75,2975,0,0,38,4115,14
6541,1,0,0,1011,91362,532,34.191842,-118.822796,1,0,1,0,72,0,1,0,2,2,2,2,0,0,2,0,1,45.25,2726,0,0,22,5041,14
138,1,0,0,1116,91364,501,34.153733,-118.593408,1,0,1,0,66,0,1,0,2,2,2,2,2,0,2,1,0,56.6,3249,0,0,77,5500,14
1377,1,0,0,1116,91367,523,34.178068,-118.615714,1,0,1,0,65,1,2,0,0,2,2,2,2,2,2,1,0,84.2,4449,0,0,33,5256,14
4605,1,0,0,697,91377,533,34.19225,-118.776874,0,0,0,0,8,1,0,1,0,0,0,0,2,0,0,1,0,80.0,5062,0,0,22,2165,14
3098,1,0,0,170,91384,620,34.506627,-118.699048,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,24.75,1389,0,0,51,4642,14
4585,1,0,0,1053,91401,525,34.178483,-118.431791,1,0,1,0,1,1,0,2,1,1,1,1,1,1,1,1,2,20.2,1609,0,0,21,4160,14
4226,1,0,0,931,91403,495,34.147149,-118.463365,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,1,0,19.35,1806,0,0,57,4451,14
4821,1,0,0,1053,91405,541,34.202494,-118.448048,1,0,0,0,24,0,1,0,2,0,0,0,2,2,1,1,3,50.6,524,0,0,32,4806,14
4496,1,0,0,1053,91406,535,34.195685,-118.490752,0,0,1,0,31,1,0,0,2,0,2,2,2,2,1,1,3,81.15,2197,0,0,54,5643,14
3377,1,0,0,931,91423,494,34.146957,-118.432138,1,0,0,0,30,1,2,1,0,0,0,2,0,2,0,1,1,89.9,2364,0,0,33,3233,14
645,1,0,0,306,91436,499,34.152875,-118.486056,0,0,1,0,47,1,2,0,2,2,0,2,2,2,2,1,1,85.3,3494,0,0,30,5698,14
1816,1,0,0,121,91501,531,34.188339,-118.300942,1,0,0,0,54,1,2,1,2,2,0,2,2,2,2,1,1,108.0,4755,0,0,73,6370,14
2316,1,0,0,121,91502,522,34.177267,-118.31003,1,0,0,0,50,1,0,1,2,2,0,2,0,2,0,1,1,93.5,4014,0,0,70,6367,14
5038,1,0,0,121,91505,520,34.174215,-118.345928,0,0,0,0,72,1,0,2,1,1,1,1,1,1,2,0,1,20.25,1015,0,0,49,5733,14
1334,1,0,0,121,91506,516,34.169706,-118.323548,0,0,0,0,29,1,2,2,1,1,1,1,1,1,0,0,2,25.15,5528,0,0,46,5491,14
423,1,0,0,688,91602,497,34.15136,-118.364786,0,0,0,0,10,0,1,0,0,0,0,2,0,0,2,1,3,29.6,2582,0,0,62,3180,14
6977,1,0,0,977,91604,485,34.139082,-118.39275,1,0,1,0,18,1,2,1,0,0,0,0,0,0,0,1,2,73.15,560,0,0,73,4283,14
6505,1,0,0,688,91606,530,34.187599,-118.387125,1,0,0,0,16,1,0,2,1,1,1,1,1,1,2,0,3,19.75,2455,0,0,53,4272,14
5190,1,0,0,1051,91607,509,34.165783,-118.399795,0,0,0,0,72,1,2,0,0,2,2,2,2,2,2,0,0,86.6,5127,0,0,37,4530,14
4685,1,0,0,811,91701,476,34.132275,-117.611478,1,0,0,0,72,1,2,1,0,2,2,2,2,2,2,0,0,109.2,5945,0,0,26,4551,14
5364,1,0,0,53,91702,521,34.174493,-117.87068,0,0,1,0,41,1,0,0,2,0,0,2,2,2,1,1,1,74.7,2770,0,0,56,5246,14
6395,1,0,0,57,91706,446,34.098275,-117.967399,0,1,1,0,65,1,0,1,2,2,2,0,0,2,0,0,2,94.4,4998,0,0,7,5348,14
3150,1,0,0,188,91709,313,33.942895,-117.725644,0,1,0,0,13,1,0,0,0,2,2,0,0,0,0,1,2,54.8,5673,0,0,7,5557,14
129,1,0,0,187,91710,344,33.990646,-117.663025,1,1,0,0,4,1,0,1,2,0,0,0,0,0,0,0,2,75.35,2375,0,0,40,4033,14
187,1,0,0,193,91711,470,34.127621,-117.717863,1,0,0,0,41,1,2,0,0,0,2,0,0,2,1,0,3,65.0,2186,0,0,57,5043,14
655,1,0,0,229,91724,432,34.08111,-117.853935,1,0,0,0,42,1,2,1,2,2,2,0,0,2,1,1,2,99.0,3652,0,0,46,2887,14
